Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Field_remarks	General_remarks
2009-06-28	Sal1	D	-9999	-9999	-9999	-9999	68	51	TOTALCOUNT	Total with string	No remarks
2009-07-02	Sal1	A	1	38	44	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal1	B	0	9	40	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal1	C	3	51	20	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal1	D	0	33	28	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal3	A	0	5	18	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal3	B	2	14	6	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal3	C	1	2	20	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal3	D	2	2	3	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal5	A	6	36	81	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal5	B	2	34	65	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal5	C	5	66	36	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal5	D	1	74	38	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal7	B	15	79	28	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal7	C	11	49	28	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal7	D	11	38	48	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	W1S	A	0	2	9	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	K1S	A	0	3	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	K2S	A	0	16	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	K3S	A	0	2	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	K4S	A	1	3	4	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	K5S	A	1	14	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal2	A	7	31	65	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal2	B	4	52	57	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal2	C	2	46	60	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal2	D	4	33	74	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal4	A	2	55	46	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal4	B	4	46	51	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal4	C	0	19	81	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal4	D	1	75	28	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal6	A	4	48	55	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal6	B	5	75	47	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal6	C	0	46	54	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal6	D	2	48	52	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	Sal7	A	15	57	35	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	W2S	A	0	2	21	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	W3S	A	0	8	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	W4S	A	4	2	15	0	-9999	-9999	NA	No remarks	No remarks
2009-07-02	W5S	A	1	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	K1S	A	0	3	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	K2S	A	0	14	4	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	K3S	A	0	4	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	K4S	A	0	3	4	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal1	D	0	11	38	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal2	A	8	30	60	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal2	B	2	50	56	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal2	C	2	45	95	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal2	D	4	28	71	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	C	0	3	19	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	C	-9999	-9999	-9999	-9999	9	19	TOTALCOUNT	Total_Male is from 2009-06-18	No remarks
2009-07-08	Sal3	D	2	2	3	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	D	-9999	-9999	-9999	-9999	3	4	TOTALCOUNT	No remarks	No remarks
2009-07-08	Sal5	A	2	27	77	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal5	B	3	40	77	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal5	C	2	55	43	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal5	D	1	58	49	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal7	A	9	67	55	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal7	B	5	67	52	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal7	C	4	74	34	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal7	D	8	35	58	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	W1S	A	0	2	8	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	K5S	A	1	11	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal1	A	0	20	49	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal1	B	0	4	35	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal1	C	3	35	31	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	A	0	4	21	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	A	-9999	-9999	-9999	-9999	5	21	TOTALCOUNT	Total_Male is from 2009-06-18	No remarks
2009-07-08	Sal3	B	0	17	7	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal3	B	-9999	-9999	-9999	-9999	23	7	TOTALCOUNT	Total_Male is from 2009-06-18	No remarks
2009-07-08	Sal4	A	2	59	45	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal4	B	5	63	37	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal4	C	0	54	46	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal4	D	0	69	54	0	-9999	-9999	NA	Ready	No remarks
2009-07-08	Sal6	A	4	34	64	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal6	B	4	60	47	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal6	C	1	34	69	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	Sal6	D	5	77	63	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	W2S	A	2	3	22	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	W3S	A	0	6	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	W4S	A	2	4	15	0	-9999	-9999	NA	No remarks	No remarks
2009-07-08	W5S	A	0	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-11	Sal5	A	8	80	151	0	84	155	TOTALCOUNT	No remarks	No remarks
2009-07-11	Sal5	B	4	96	212	0	98	214	TOTALCOUNT	No remarks	No remarks
2009-07-11	Sal5	C	7	164	112	0	168	116	TOTALCOUNT	No remarks	No remarks
2009-07-11	Sal5	D	4	161	194	0	163	196	TOTALCOUNT	1 wollybear pupae	No remarks
2009-07-12	Sal4	A	-9999	-9999	-9999	-9999	543	469	TOTALCOUNT	with string	No remarks
2009-07-12	Sal4	B	-9999	-9999	-9999	-9999	265	462	TOTALCOUNT	with string	No remarks
2009-07-12	Sal4	C	-9999	-9999	-9999	-9999	193	139	TOTALCOUNT	with string	No remarks
2009-07-12	Sal4	D	-9999	-9999	-9999	-9999	413	459	TOTALCOUNT	With string, really 452F again	No remarks
2009-07-15	Sal1	A	0	10	47	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal1	B	0	5	21	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal1	C	2	33	22	0	-9999	-9999	NA	2F with yellow fungus but not twisted	No remarks
2009-07-15	Sal1	D	0	7	25	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal3	A	0	4	16	1	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal3	B	1	8	5	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal3	C	0	3	15	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal3	D	0	1	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal4	A	3	43	67	1	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal5	B	0	25	77	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal5	C	2	44	59	1	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal5	D	1	61	65	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal6	A	2	47	70	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal2	A	5	16	57	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal2	B	0	44	79	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal2	C	0	20	83	0	-9999	-9999	NA	Ready	No remarks
2009-07-15	Sal2	D	3	19	89	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal4	B	2	57	59	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal4	C	0	60	51	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal4	D	1	57	57	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal5	A	1	29	83	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal6	B	3	51	49	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal6	C	1	30	71	0	-9999	-9999	NA	No remarks	No remarks
2009-07-15	Sal6	D	4	72	69	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	K2S	A	0	13	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	K3S	A	0	2	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	K4S	A	0	0	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	K5S	A	0	9	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	W2S	A	2	1	23	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	W3S	A	0	8	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	W4S	A	5	1	13	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	W5S	A	1	9	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	K1S	A	0	3	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	Sal7	A	15	65	53	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	Sal7	B	10	73	32	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	Sal7	C	10	72	42	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	Sal7	D	13	41	77	0	-9999	-9999	NA	No remarks	No remarks
2009-07-16	W1S	A	0	1	8	0	-9999	-9999	NA	No remarks	No remarks
2009-07-18	Sal2	A	-9999	-9999	-9999	-9999	49	122	TOTALCOUNT	With string	No remarks
2009-07-18	Sal2	B	-9999	-9999	-9999	-9999	86	163	TOTALCOUNT	With string	No remarks
2009-07-18	Sal2	C	-9999	-9999	-9999	-9999	109	157	TOTALCOUNT	With string	No remarks
2009-07-18	Sal2	D	-9999	-9999	-9999	-9999	60	128	TOTALCOUNT	With string	No remarks
2009-07-24	K1S	A	0	2	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	K2S	A	0	3	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	K3S	A	0	1	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	K4S	A	0	0	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal1	D	0	6	28	1	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal2	A	0	10	74	4	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal2	B	2	26	64	2	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal2	C	1	10	63	5	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal7	A	5	22	65	1	-9999	-9999	NA	Ready	No remarks
2009-07-24	Sal7	B	1	11	49	4	-9999	-9999	NA	Ready	No remarks
2009-07-24	Sal7	C	0	14	37	3	-9999	-9999	NA	Ready	No remarks
2009-07-24	Sal7	D	2	23	68	3	-9999	-9999	NA	Ready	No remarks
2009-07-24	W5S	A	1	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	K5S	A	0	3	0	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal1	A	0	6	46	2	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal1	B	0	1	16	4	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal1	C	0	4	20	2	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal2	D	3	11	65	7	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal3	A	0	4	8	4	-9999	-9999	NA	Finished	No remarks
2009-07-24	Sal3	B	1	6	9	0	-9999	-9999	NA	Finished	No remarks
2009-07-24	Sal3	C	0	4	19	1	-9999	-9999	NA	No remarks	No remarks
2009-07-24	Sal3	D	0	1	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	W1S	A	0	2	9	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	W2S	A	0	0	23	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	W3S	A	0	3	2	0	-9999	-9999	NA	No remarks	No remarks
2009-07-24	W4S	A	2	0	8	0	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal4	A	2	32	63	9	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal4	B	1	38	61	2	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal4	C	0	36	67	0	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal5	D	5	35	60	2	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal6	A	6	22	120	1	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal6	A	-9999	-9999	-9999	-9999	39	123	TOTALCOUNT	No remarks	No remarks
2009-07-25	Sal6	B	4	22	78	1	-9999	-9999	NA	HAIR same as in A	No remarks
2009-07-25	Sal6	B	-9999	-9999	-9999	-9999	46	81	TOTALCOUNT	No remarks	No remarks
2009-07-25	Sal4	D	2	29	73	0	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal5	A	1	19	76	5	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal5	B	2	13	83	3	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal5	C	1	27	76	4	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal6	C	0	24	79	1	-9999	-9999	NA	HAIR same as in B	No remarks
2009-07-25	Sal6	C	-9999	-9999	-9999	-9999	25	80	TOTALCOUNT	No remarks	No remarks
2009-07-25	Sal6	D	7	14	115	2	-9999	-9999	NA	No remarks	No remarks
2009-07-25	Sal6	D	-9999	-9999	-9999	-9999	27	120	TOTALCOUNT	No remarks	No remarks
2009-07-29	Sal1	A	0	3	46	3	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal1	B	0	1	33	5	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal1	C	0	10	33	4	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal1	D	0	8	29	3	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal3	A	0	0	9	6	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal3	B	1	0	3	1	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal3	C	0	1	14	5	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal3	D	0	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal5	A	2	0	55	10	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal5	B	0	0	69	12	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal5	C	0	8	52	5	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal5	D	6	8	42	6	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal2	A	3	3	68	8	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal2	B	0	8	47	8	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal2	C	2	13	78	5	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal2	D	0	8	46	3	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal4	A	1	13	117	16	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal4	B	4	41	70	2	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal4	C	0	8	71	4	-9999	-9999	NA	No remarks	No remarks
2009-07-29	Sal4	D	1	21	111	3	-9999	-9999	NA	No remarks	No remarks
2009-07-30	Sal6	A	0	5	62	0	-9999	-9999	NA	No remarks	No remarks
2009-07-30	Sal7	B	-9999	-9999	-9999	-9999	78	77	TOTALCOUNT	No remarks	No remarks
2009-07-30	Sal7	C	2	30	48	4	-9999	-9999	NA	with string	No remarks
2009-07-30	Sal7	C	-9999	-9999	-9999	-9999	77	53	TOTALCOUNT	No remarks	No remarks
2009-07-30	Sal7	D	2	30	74	4	-9999	-9999	NA	with string	No remarks
2009-07-30	Sal6	B	0	3	52	4	-9999	-9999	NA	No remarks	No remarks
2009-07-30	Sal7	A	1	36	106	3	-9999	-9999	NA	with string	No remarks
2009-07-30	Sal7	A	-9999	-9999	-9999	-9999	72	109	TOTALCOUNT	No remarks	No remarks
2009-07-30	Sal7	B	3	28	72	4	-9999	-9999	NA	with string	No remarks
2009-07-30	Sal7	D	-9999	-9999	-9999	-9999	47	79	TOTALCOUNT	No remarks	No remarks
2009-08-01	K4S	A	0	0	2	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	K5S	A	0	5	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	Sal6	A	0	15	75	5	-9999	-9999	NA	No remarks	No remarks
2009-08-01	Sal6	B	2	13	45	21	-9999	-9999	NA	No remarks	No remarks
2009-08-01	W3S	A	0	4	2	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	W4S	A	0	0	11	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	W5S	A	1	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	K1S	A	0	1	1	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	K2S	A	0	0	2	1	-9999	-9999	NA	No remarks	No remarks
2009-08-01	K3S	A	2	0	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	Sal6	C	0	8	47	20	-9999	-9999	NA	No remarks	No remarks
2009-08-01	Sal6	D	1	5	90	6	-9999	-9999	NA	No remarks	No remarks
2009-08-01	W1S	A	0	1	8	0	-9999	-9999	NA	No remarks	No remarks
2009-08-01	W2S	A	0	2	18	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	K1S	A	0	1	1	1	-9999	-9999	NA	No remarks	No remarks
2009-08-06	K2S	A	0	1	2	1	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal1	B	0	2	9	10	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal1	C	0	1	9	6	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal1	D	0	0	15	11	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal2	A	0	4	28	21	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal3	B	0	1	0	5	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal3	C	0	1	1	15	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal3	D	0	1	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal4	A	0	26	44	64	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal5	C	0	10	19	42	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal5	D	0	5	10	44	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal6	A	1	6	49	47	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal6	B	0	11	23	61	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal7	C	0	0	14	8	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal7	D	0	3	25	5	-9999	-9999	NA	No remarks	No remarks
2009-08-06	W1S	A	0	2	5	1	-9999	-9999	NA	No remarks	No remarks
2009-08-06	W2S	A	0	2	18	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	K3S	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	K4S	A	0	0	2	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	K5S	A	0	6	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal1	A	0	0	31	6	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal2	B	0	1	31	47	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal2	C	0	1	44	43	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal2	D	0	1	37	21	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal3	A	0	0	2	8	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal4	B	5	29	45	18	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal4	C	0	12	30	19	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal4	D	0	18	53	21	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal5	A	0	9	16	41	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal5	B	0	0	23	61	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal6	C	0	14	58	105	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal6	D	2	11	42	22	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal7	A	1	0	42	10	-9999	-9999	NA	No remarks	No remarks
2009-08-06	Sal7	B	0	3	15	13	-9999	-9999	NA	No remarks	No remarks
2009-08-06	W3S	A	0	5	1	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	W4S	A	0	0	9	0	-9999	-9999	NA	No remarks	No remarks
2009-08-06	W5S	A	0	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K2S	A	0	1	0	4	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K3S	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K4S	A	0	0	1	1	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K5S	A	0	3	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal2	A	0	0	5	70	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal2	B	0	0	7	75	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal2	C	0	0	3	97	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal2	D	1	0	14	60	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal4	A	0	0	31	80	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal4	B	0	22	22	50	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal4	C	0	10	7	59	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal4	D	0	6	3	43	-9999	-9999	NA	No remarks	No remarks
2009-08-13	W1S	A	0	0	8	1	-9999	-9999	NA	No remarks	No remarks
2009-08-13	W2S	A	0	2	16	1	-9999	-9999	NA	No remarks	No remarks
2009-08-13	W3S	A	0	1	0	2	-9999	-9999	NA	No remarks	No remarks
2009-08-13	W4S	A	0	0	8	0	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K1S	A	0	1	1	1	-9999	-9999	NA	No remarks	No remarks
2009-08-13	K5S	A	0	0	1	0	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal1	A	0	1	16	40	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal1	B	0	1	10	29	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal1	C	0	1	6	28	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal1	D	0	0	4	29	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal3	A	0	0	3	8	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal3	B	1	1	0	5	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal3	C	0	1	0	18	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal3	D	0	1	0	1	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal7	A	0	3	10	68	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal7	B	0	0	4	52	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal7	C	0	2	8	33	-9999	-9999	NA	No remarks	No remarks
2009-08-13	Sal7	D	0	1	11	37	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal5	A	0	0	2	65	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal6	B	1	9	3	84	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal6	C	0	3	4	78	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal6	D	0	1	2	102	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal5	B	0	2	1	85	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal5	C	0	3	0	58	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal5	D	0	3	0	50	-9999	-9999	NA	No remarks	No remarks
2009-08-15	Sal6	A	0	0	6	85	-9999	-9999	NA	No remarks	No remarks
2009-08-19	K1S	A	0	1	0	1	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal1	A	0	0	1	48	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal1	B	0	0	0	35	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal1	C	0	0	0	29	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal1	D	0	0	1	35	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal3	A	0	3	2	8	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal3	B	0	0	0	6	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal3	C	0	0	0	18	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal3	D	0	3	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal4	A	0	5	8	63	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal5	B	0	8	2	58	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal5	C	0	6	1	53	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal5	D	0	5	0	34	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal6	A	1	7	30	63	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal7	B	0	1	0	31	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal7	C	1	2	6	29	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal7	D	0	2	11	44	-9999	-9999	NA	No remarks	No remarks
2009-08-19	W1S	A	0	0	1	1	-9999	-9999	NA	No remarks	No remarks
2009-08-19	K2S	A	0	0	0	2	-9999	-9999	NA	No remarks	No remarks
2009-08-19	K3S	A	0	2	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-19	K4S	A	0	0	1	1	-9999	-9999	NA	No remarks	No remarks
2009-08-19	K5S	A	0	3	0	0	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal2	A	0	0	4	48	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal2	B	0	7	1	58	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal2	C	0	3	6	89	-9999	-9999	NA	No remarks	No remarks
2009-08-19	Sal2	D	0	0	0	68	-9999	-9999	NA	No remarks	No remarks
