Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2014-07-23	SIL4_140723	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL4_140723	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL4_140723	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL4_140723	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL2_140723	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL2_140723	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL2_140723	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL2_140723	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2014-07-23	SIL3_140723	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2014-07-23	SIL3_140723	SIL3	B	0	7	0	0	50	50	-9999	No remarks
2014-07-23	SIL3_140723	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2014-07-23	SIL3_140723	SIL3	D	0	7	0	0	50	50	-9999	No remarks
2014-07-28	SIL1_140728	SIL1	A	0	3	0	0	50	50	-9999	No remarks
2014-07-28	SIL1_140728	SIL1	B	0	3	0	0	50	50	-9999	No remarks
2014-07-28	SIL1_140728	SIL1	C	0	3	0	0	50	50	-9999	No remarks
2014-07-28	SIL1_140728	SIL1	D	0	3	0	0	50	50	-9999	No remarks
2014-07-28	SIL4_140728	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL4_140728	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL4_140728	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL4_140728	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL2_140728	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL2_140728	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL2_140728	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL2_140728	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL3_140728	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL3_140728	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL3_140728	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2014-07-28	SIL3_140728	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2014-08-05	SIL1_140805	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL1_140805	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL1_140805	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL1_140805	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL4_140805	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL4_140805	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL4_140805	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL4_140805	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL2_140805	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL2_140805	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL2_140805	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL2_140805	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL3_140805	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL3_140805	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL3_140805	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2014-08-05	SIL3_140805	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2014-08-12	SIL1_140812	SIL1	A	0	4	0	0	50	50	-9999	No remarks
2014-08-12	SIL1_140812	SIL1	B	0	4	0	0	50	50	-9999	No remarks
2014-08-12	SIL1_140812	SIL1	C	0	4	0	0	50	50	-9999	No remarks
2014-08-12	SIL1_140812	SIL1	D	0	4	0	0	50	50	-9999	No remarks
2014-08-12	SIL4_140812	SIL4	A	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL4_140812	SIL4	B	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL4_140812	SIL4	C	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL4_140812	SIL4	D	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL2_140812	SIL2	A	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL2_140812	SIL2	B	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL2_140812	SIL2	C	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL2_140812	SIL2	D	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL3_140812	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL3_140812	SIL3	B	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL3_140812	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2014-08-12	SIL3_140812	SIL3	D	0	7	0	0	50	50	-9999	No remarks
2014-08-18	SIL1_140818	SIL1	A	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL1_140818	SIL1	B	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL1_140818	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL1_140818	SIL1	D	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL4_140818	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL4_140818	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL4_140818	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL4_140818	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL2_140818	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL2_140818	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL2_140818	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL2_140818	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL3_140818	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL3_140818	SIL3	B	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL3_140818	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2014-08-18	SIL3_140818	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2014-08-25	SIL1_140825	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL1_140825	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL1_140825	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL1_140825	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL4_140825	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL4_140825	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL4_140825	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL4_140825	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL2_140825	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL2_140825	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL2_140825	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL2_140825	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL3_140825	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL3_140825	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL3_140825	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2014-08-25	SIL3_140825	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2014-09-02	SIL1_140902	SIL1	A	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL1_140902	SIL1	B	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL1_140902	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL1_140902	SIL1	D	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL4_140902	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL4_140902	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL4_140902	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL4_140902	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL2_140902	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL2_140902	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL2_140902	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL2_140902	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2014-09-02	SIL3_140902	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2014-09-02	SIL3_140902	SIL3	B	0	7	0	0	50	50	-9999	No remarks
2014-09-02	SIL3_140902	SIL3	C	0	7	0	0	50	50	-9999	No remarks
2014-09-02	SIL3_140902	SIL3	D	0	7	0	0	50	50	-9999	No remarks
2014-09-09	SIL1_140909	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL1_140909	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL1_140909	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL1_140909	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL4_140909	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL4_140909	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL4_140909	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL4_140909	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL2_140909	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL2_140909	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL2_140909	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL2_140909	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2014-09-09	SIL3_140909	SIL3	A	0	3	0	0	50	50	-9999	No remarks
2014-09-09	SIL3_140909	SIL3	B	0	3	0	0	50	50	-9999	No remarks
2014-09-09	SIL3_140909	SIL3	C	0	3	0	0	50	50	-9999	No remarks
2014-09-09	SIL3_140909	SIL3	D	0	3	0	0	50	50	-9999	No remarks
2014-09-16	SIL1_140916	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2014-09-16	SIL1_140916	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2014-09-16	SIL1_140916	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2014-09-16	SIL1_140916	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2014-09-16	SIL4_140916	SIL4	A	0	4	0	0	50	50	-9999	No remarks
2014-09-16	SIL4_140916	SIL4	B	0	4	0	0	50	50	-9999	No remarks
2014-09-16	SIL4_140916	SIL4	C	0	4	0	0	50	50	-9999	No remarks
2014-09-16	SIL4_140916	SIL4	D	0	4	0	0	50	50	-9999	No remarks
2014-09-16	SIL2_140916	SIL2	A	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL2_140916	SIL2	B	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL2_140916	SIL2	C	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL2_140916	SIL2	D	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL3_140916	SIL3	A	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL3_140916	SIL3	B	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL3_140916	SIL3	C	0	5	0	0	50	50	-9999	No remarks
2014-09-16	SIL3_140916	SIL3	D	0	5	0	0	50	50	-9999	No remarks
2014-09-26	SIL1_140926	SIL1	A	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL1_140926	SIL1	B	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL1_140926	SIL1	C	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL1_140926	SIL1	D	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL4_140926	SIL4	A	0	3	0	0	50	50	-9999	No remarks
2014-09-26	SIL4_140926	SIL4	B	0	3	0	0	50	50	-9999	No remarks
2014-09-26	SIL4_140926	SIL4	C	0	3	0	0	50	50	-9999	No remarks
2014-09-26	SIL4_140926	SIL4	D	0	3	0	0	50	50	-9999	No remarks
2014-09-26	SIL2_140926	SIL2	A	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL2_140926	SIL2	B	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL2_140926	SIL2	C	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL2_140926	SIL2	D	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL3_140926	SIL3	A	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL3_140926	SIL3	B	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL3_140926	SIL3	C	0	2	0	0	50	50	-9999	No remarks
2014-09-26	SIL3_140926	SIL3	D	0	2	0	0	50	50	-9999	No remarks
2014-09-30	SIL1_140930	SIL1	A	0	5	0	0	50	50	-9999	No remarks
2014-09-30	SIL1_140930	SIL1	B	0	5	0	0	50	50	-9999	No remarks
2014-09-30	SIL1_140930	SIL1	C	0	5	0	0	50	50	-9999	No remarks
2014-09-30	SIL1_140930	SIL1	D	0	5	0	0	50	50	-9999	No remarks
2014-09-30	SIL4_140930	SIL4	A	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL4_140930	SIL4	B	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL4_140930	SIL4	C	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL4_140930	SIL4	D	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL2_140930	SIL2	A	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL2_140930	SIL2	B	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL2_140930	SIL2	C	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL2_140930	SIL2	D	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL3_140930	SIL3	A	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL3_140930	SIL3	B	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL3_140930	SIL3	C	0	8	0	0	50	50	-9999	No remarks
2014-09-30	SIL3_140930	SIL3	D	0	8	0	0	50	50	-9999	No remarks
2014-10-14	NA	SIL1	A	0	8	0	0	50	50	-9999	No remarks
2014-10-14	NA	SIL1	B	0	8	0	0	50	50	-9999	No remarks
2014-10-14	NA	SIL1	C	0	8	0	0	50	50	-9999	No remarks
2014-10-14	NA	SIL1	D	0	8	0	0	50	50	-9999	No remarks
2014-10-14	SIL4_141014	SIL4	A	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL4_141014	SIL4	B	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL4_141014	SIL4	C	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL4_141014	SIL4	D	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL2_141014	SIL2	A	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL2_141014	SIL2	B	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL2_141014	SIL2	C	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL2_141014	SIL2	D	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL3_141014	SIL3	A	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL3_141014	SIL3	B	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL3_141014	SIL3	C	0	4	0	0	50	50	-9999	No remarks
2014-10-14	SIL3_141014	SIL3	D	0	4	0	0	50	50	-9999	No remarks
2015-06-17	NA	SIL1	A	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL1	B	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL1	C	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL1	D	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL4	A	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL4	B	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL4	C	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SIL4	D	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL2_150617	SIL2	A	90	1	0	0	0	0	-9999	No NDVI
2015-06-17	SIL2_150617	SIL2	B	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL2_150617	SIL2	C	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL2_150617	SIL2	D	90	1	0	0	0	0	-9999	No NDVI
2015-06-17	SIL3_150617	SIL3	A	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL3_150617	SIL3	B	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL3_150617	SIL3	C	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SIL3_150617	SIL3	D	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-24	SIL1_150624	SIL1	A	0	1	0	0	0	0	-9999	No remarks
2015-06-24	SIL1_150624	SIL1	B	0	1	0	0	0	0	-9999	No remarks
2015-06-24	SIL1_150624	SIL1	C	0	1	0	0	0	0	-9999	No remarks
2015-06-24	SIL1_150624	SIL1	D	0	1	0	0	0	0	-9999	No remarks
2015-06-24	SIL4_150624	SIL4	A	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL4_150624	SIL4	B	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL4_150624	SIL4	C	5	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL4_150624	SIL4	D	10	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL2_150624	SIL2	A	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL2_150624	SIL2	B	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL2_150624	SIL2	C	0	2	1	0	0	1	-9999	No remarks
2015-06-24	SIL2_150624	SIL2	D	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL3_150624	SIL3	A	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL3_150624	SIL3	B	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL3_150624	SIL3	C	0	2	0	0	0	0	-9999	No remarks
2015-06-24	SIL3_150624	SIL3	D	0	2	0	0	0	0	-9999	No remarks
2015-07-01	SIL1_150701	SIL1	A	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL1_150701	SIL1	B	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL1_150701	SIL1	C	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL1_150701	SIL1	D	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL4_150701	SIL4	A	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL4_150701	SIL4	B	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL4_150701	SIL4	C	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL4_150701	SIL4	D	0	0	0	0	0	0	-9999	No remarks
2015-07-01	SIL2_150701	SIL2	A	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL2_150701	SIL2	B	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL2_150701	SIL2	C	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL2_150701	SIL2	D	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL3_150701	SIL3	A	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL3_150701	SIL3	B	0	0	15	0	0	15	-9999	No remarks
2015-07-01	SIL3_150701	SIL3	C	0	0	50	0	0	50	-9999	No remarks
2015-07-01	SIL3_150701	SIL3	D	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL1_150707	SIL1	A	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL1_150707	SIL1	B	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL1_150707	SIL1	C	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL1_150707	SIL1	D	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL4_150707	SIL4	A	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL4_150707	SIL4	B	0	0	48	2	0	50	-9999	No remarks
2015-07-07	SIL4_150707	SIL4	C	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL4_150707	SIL4	D	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL2_150707	SIL2	A	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL2_150707	SIL2	B	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL2_150707	SIL2	C	0	0	42	6	2	50	-9999	No remarks
2015-07-07	SIL2_150707	SIL2	D	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL3_150707	SIL3	A	0	0	40	10	0	50	-9999	Signs of herbivory by insects on flowers
2015-07-07	SIL3_150707	SIL3	B	0	0	46	4	0	50	-9999	No remarks
2015-07-07	SIL3_150707	SIL3	C	0	0	50	0	0	50	-9999	No remarks
2015-07-07	SIL3_150707	SIL3	D	0	0	12	38	0	50	-9999	No remarks
2015-07-15	SIL1_150715	SIL1	A	0	4	2	45	3	50	-9999	No remarks
2015-07-15	SIL1_150715	SIL1	B	0	4	28	22	0	50	-9999	No remarks
2015-07-15	SIL1_150715	SIL1	C	0	4	31	19	0	50	-9999	No remarks
2015-07-15	SIL1_150715	SIL1	D	0	4	8	38	4	50	-9999	No remarks
2015-07-15	SIL4_150715	SIL4	A	0	6	20	26	4	50	-9999	No remarks
2015-07-15	SIL4_150715	SIL4	B	0	6	0	37	13	50	-9999	13 eaten by Larvae
2015-07-15	SIL4_150715	SIL4	C	0	6	7	3	40	50	-9999	No remarks
2015-07-15	SIL4_150715	SIL4	D	0	6	20	30	0	50	-9999	No remarks
2015-07-15	SIL2_150715	SIL2	A	0	6	0	2	46	48	-9999	No remarks
2015-07-15	SIL2_150715	SIL2	B	0	6	0	2	45	47	-9999	No remarks
2015-07-15	SIL2_150715	SIL2	C	0	6	6	1	43	50	-9999	No remarks
2015-07-15	SIL2_150715	SIL2	D	0	6	4	0	46	50	-9999	No remarks
2015-07-15	SIL3_150715	SIL3	A	0	7	0	0	50	50	-9999	No remarks
2015-07-15	SIL3_150715	SIL3	B	0	7	19	0	13	50	-9999	No remarks
2015-07-15	SIL3_150715	SIL3	C	0	7	8	36	6	50	-9999	No remarks
2015-07-15	SIL3_150715	SIL3	D	0	7	2	11	37	50	-9999	No remarks
2015-07-16	NA	SIL1	A	0	8	12	199	32	243	243	Total count
2015-07-16	NA	SIL1	B	0	8	122	75	18	215	215	Total count
2015-07-16	NA	SIL1	C	0	8	124	75	46	245	245	Total count
2015-07-16	NA	SIL1	D	0	8	21	82	89	192	192	Total count
2015-07-21	SIL1_150721	SIL1	A	0	4	0	0	50	50	-9999	No remarks
2015-07-21	SIL1_150721	SIL1	B	0	4	1	17	32	50	-9999	No remarks
2015-07-21	SIL1_150721	SIL1	C	0	4	5	40	15	60	-9999	No remarks
2015-07-21	SIL1_150721	SIL1	D	0	4	6	1	43	50	-9999	No remarks
2015-07-21	SIL4_150721	SIL4	A	0	6	-9999	-9999	-9999	-9999	-9999	No remarks
2015-07-21	SIL4_150721	SIL4	B	0	6	-9999	-9999	-9999	-9999	-9999	No remarks
2015-07-21	SIL4_150721	SIL4	C	0	6	-9999	-9999	-9999	-9999	-9999	No remarks
2015-07-21	SIL4_150721	SIL4	D	0	6	-9999	-9999	-9999	-9999	-9999	No remarks
2015-07-21	SIL2_150721	SIL2	A	0	6	0	1	2	3	-9999	No remarks
2015-07-21	SIL2_150721	SIL2	B	0	6	0	8	30	38	-9999	No remarks
2015-07-21	SIL2_150721	SIL2	C	0	6	-9999	-9999	-9999	-9999	-9999	No remarks
2015-07-21	SIL2_150721	SIL2	D	0	6	0	4	48	52	-9999	No remarks
2015-07-21	SIL3_150721	SIL3	A	0	6	0	0	50	50	-9999	No remarks
2015-07-21	SIL3_150721	SIL3	B	0	6	0	2	37	39	-9999	No remarks
2015-07-21	SIL3_150721	SIL3	C	0	6	-9999	2	37	39	-9999	No remarks
2015-07-21	SIL3_150721	SIL3	D	0	6	0	1	50	51	-9999	No remarks
2015-07-21	SIL4_150707	SIL4	A	0	6	5	18	46	69	69	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL4_150707	SIL4	B	0	6	20	4	92	116	116	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL4_150707	SIL4	C	0	6	16	45	62	123	123	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL4_150707	SIL4	D	0	6	0	4	55	59	59	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL2_150707	SIL2	A	0	6	0	1	2	3	3	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL2_150707	SIL2	B	0	6	0	8	30	38	38	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL2_150707	SIL2	C	0	6	0	2	123	125	125	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL2_150707	SIL2	D	0	6	0	4	48	52	52	Total counts. Predation on buds by unknown herbivor
2015-07-21	SIL3_150707	SIL3	A	0	6	0	8	219	227	227	Total count
2015-07-21	SIL3_150707	SIL3	B	0	6	0	2	37	39	39	Total count
2015-07-21	SIL3_150707	SIL3	C	0	6	9	123	432	564	564	Total count
2015-07-21	SIL3_150707	SIL3	D	0	6	0	1	50	51	51	Total count
2015-07-28	SIL1_150728	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2015-07-28	SIL1_150728	SIL1	B	0	1	0	4	46	50	-9999	No remarks
2015-07-28	SIL1_150728	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2015-07-28	SIL1_150728	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2015-07-28	SIL4_150728	SIL4	A	0	2	0	1	49	50	-9999	No remarks
2015-07-28	SIL4_150728	SIL4	B	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL4_150728	SIL4	C	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL4_150728	SIL4	D	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL2_150728	SIL2	A	0	2	0	0	2	2	-9999	No remarks
2015-07-28	SIL2_150728	SIL2	B	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL2_150728	SIL2	C	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL2_150728	SIL2	D	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL3_150728	SIL3	A	0	2	0	0	50	50	-9999	No remarks
2015-07-28	SIL3_150728	SIL3	B	0	2	0	1	16	17	-9999	No remarks
2015-07-28	SIL3_150728	SIL3	C	0	2	0	9	41	50	-9999	No remarks
2015-07-28	SIL3_150728	SIL3	D	0	2	0	0	38	38	-9999	No remarks
2015-08-06	SIL1_150806	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2015-08-06	SIL1_150806	SIL1	B	0	1	0	0	50	50	-9999	No remarks
