Date	Plot	Section	Buds	Flowers	Senescent	Open	TotalFlowering	TotalCount	Field_Remarks	General_remarks
2010-07-22	Sax3	B	0	0	74	0	-9999	NA	No remarks	No remarks
2010-07-22	Sax3	C	0	0	74	0	-9999	NA	No remarks	No remarks
2010-07-29	Sax1	A	0	4	28	13	-9999	NA	No remarks	No remarks
2010-07-29	Sax1	B	0	2	31	29	-9999	NA	No remarks	No remarks
2010-07-29	Sax1	C	0	0	19	12	-9999	NA	No remarks	No remarks
2010-07-29	Sax1	D	0	0	36	2	-9999	NA	Bugs in open	No remarks
2010-07-29	Sax2	A	0	0	24	2	-9999	NA	No remarks	No remarks
2010-07-29	Sax2	B	0	0	6	0	-9999	NA	No remarks	No remarks
2010-07-29	Sax2	C	0	0	51	3	-9999	NA	No remarks	No remarks
2010-07-29	Sax2	D	0	0	46	8	-9999	NA	No remarks	No remarks
2010-07-30	Sax3	A	0	0	50	8	-9999	NA	No remarks	No remarks
2010-07-30	Sax3	B	0	0	73	6	-9999	NA	No remarks	No remarks
2010-07-30	Sax3	C	0	0	44	8	-9999	NA	No remarks	No remarks
2010-07-30	Sax3	D	0	0	55	7	-9999	NA	No remarks	No remarks
2010-08-04	Sax2	A	0	0	13	28	-9999	NA	No remarks	No remarks
2010-08-04	Sax2	B	0	0	1	4	-9999	NA	No remarks	No remarks
2010-08-04	Sax2	C	0	0	23	29	-9999	NA	No remarks	No remarks
2010-08-04	Sax2	D	0	0	18	35	-9999	NA	No remarks	No remarks
2010-08-04	Sax1	A	0	0	14	41	-9999	NA	No remarks	No remarks
2010-08-04	Sax1	B	0	2	9	37	-9999	NA	No remarks	No remarks
2010-08-04	Sax1	C	0	1	11	22	-9999	NA	No remarks	No remarks
2010-08-04	Sax1	D	0	1	8	44	-9999	NA	No remarks	No remarks
2010-08-05	Sax3	A	0	0	38	42	-9999	NA	No remarks	No remarks
2010-08-05	Sax3	B	0	0	38	27	-9999	NA	No remarks	No remarks
2010-08-05	Sax3	C	0	0	39	30	-9999	NA	No remarks	No remarks
2010-08-05	Sax3	D	0	0	29	10	-9999	NA	No remarks	No remarks
2010-08-11	Sax1	A	0	3	15	33	-9999	NA	No remarks	No remarks
2010-08-11	Sax1	B	0	1	9	41	-9999	NA	No remarks	No remarks
2010-08-11	Sax1	C	0	2	7	31	-9999	NA	No remarks	No remarks
2010-08-11	Sax1	D	0	2	13	46	-9999	NA	No remarks	No remarks
2010-08-11	Sax2	A	0	0	2	23	-9999	NA	No remarks	No remarks
2010-08-11	Sax2	B	0	0	2	7	-9999	NA	No remarks	No remarks
2010-08-11	Sax2	C	0	0	12	41	-9999	NA	No remarks	No remarks
2010-08-11	Sax2	D	0	0	12	40	-9999	NA	No remarks	No remarks
2010-08-13	Sax3	B	0	0	6	54	-9999	NA	No remarks	No remarks
2010-08-13	Sax3	C	0	0	6	51	-9999	NA	No remarks	No remarks
2010-08-13	Sax3	D	0	0	2	69	-9999	NA	No remarks	No remarks
2010-08-13	Sax3	A	0	0	6	53	-9999	NA	No remarks	No remarks
2010-08-19	Sax1	A	1	3	19	33	-9999	NA	No remarks	No remarks
2010-08-19	Sax2	B	0	0	0	7	-9999	NA	No remarks	No remarks
2010-08-19	Sax2	C	0	0	3	47	-9999	NA	No remarks	No remarks
2010-08-19	Sax2	D	0	0	12	46	-9999	NA	No remarks	No remarks
2010-08-19	Sax1	B	0	2	10	48	-9999	NA	No remarks	No remarks
2010-08-19	Sax1	C	0	1	2	26	-9999	NA	No remarks	No remarks
2010-08-19	Sax1	D	0	2	2	56	-9999	NA	No remarks	No remarks
2010-08-19	Sax2	A	0	0	4	17	-9999	NA	No remarks	No remarks
2010-08-20	Sax3	A	0	0	9	53	-9999	NA	No remarks	No remarks
2010-08-20	Sax3	B	0	1	5	54	-9999	NA	No remarks	No remarks
2010-08-20	Sax3	C	0	0	4	55	-9999	NA	No remarks	No remarks
2010-08-20	Sax3	D	0	0	0	55	-9999	NA	No remarks	No remarks
2010-08-25	Sax1	B	0	0	4	46	-9999	NA	No remarks	No remarks
2010-08-25	Sax1	C	0	0	4	28	-9999	NA	No remarks	No remarks
2010-08-25	Sax1	D	0	1	7	47	-9999	NA	No remarks	No remarks
2010-08-25	Sax2	A	0	0	2	24	-9999	NA	No remarks	No remarks
2010-08-25	Sax2	B	0	0	0	5	-9999	NA	No remarks	No remarks
2010-08-25	Sax1	A	1	2	4	44	-9999	NA	No remarks	No remarks
2010-08-25	Sax2	C	0	0	5	45	-9999	NA	No remarks	No remarks
2010-08-25	Sax2	D	0	0	6	47	-9999	NA	No remarks	No remarks
2010-08-26	Sax3	C	3	0	6	46	-9999	NA	No remarks	No remarks
2010-08-26	Sax3	D	0	0	1	60	-9999	NA	No remarks	No remarks
2010-08-26	Sax3	A	0	0	6	45	-9999	NA	No remarks	No remarks
2010-08-26	Sax3	B	0	0	3	52	-9999	NA	No remarks	No remarks
2010-09-02	Sax1	A	0	0	7	34	-9999	NA	No remarks	No remarks
2010-09-02	Sax1	B	2	4	4	42	-9999	NA	No remarks	No remarks
2010-09-02	Sax2	C	0	0	0	39	-9999	NA	No remarks	No remarks
2010-09-02	Sax2	D	0	0	0	46	-9999	NA	No remarks	No remarks
2010-09-02	Sax1	C	0	0	2	17	-9999	NA	No remarks	No remarks
2010-09-02	Sax1	D	0	0	1	63	-9999	NA	No remarks	No remarks
2010-09-02	Sax2	A	0	0	2	25	-9999	NA	No remarks	No remarks
2010-09-02	Sax2	B	0	0	0	5	-9999	NA	No remarks	No remarks
2010-09-03	Sax3	A	0	0	0	64	-9999	NA	No remarks	No remarks
2010-09-03	Sax3	B	0	0	0	62	-9999	NA	No remarks	No remarks
2010-09-03	Sax3	C	0	0	0	55	-9999	NA	No remarks	No remarks
2010-09-03	Sax3	D	0	0	0	57	-9999	NA	Finished	No remarks
2010-09-09	Sax1	D	0	0	1	53	-9999	NA	2 % snow	No remarks
2010-09-09	Sax2	A	0	0	2	20	-9999	NA	No remarks	No remarks
2010-09-09	Sax2	B	0	0	2	5	-9999	NA	No remarks	No remarks
2010-09-09	Sax2	C	0	0	0	42	-9999	NA	No remarks	No remarks
2010-09-09	Sax3	D	0	3	0	58	-9999	NA	No remarks	No remarks
2010-09-09	Sax1	A	0	1	10	18	-9999	NA	1 % snow	No remarks
2010-09-09	Sax1	B	1	3	7	51	-9999	NA	0 % snow	No remarks
2010-09-09	Sax1	C	0	2	7	19	-9999	NA	1 % snow	No remarks
2010-09-09	Sax2	D	0	0	5	44	-9999	NA	No remarks	No remarks
2010-09-09	Sax3	A	0	0	0	51	-9999	NA	No remarks	No remarks
2010-09-09	Sax3	B	0	0	0	72	-9999	NA	No remarks	No remarks
2010-09-09	Sax3	C	0	3	0	55	-9999	NA	No remarks	No remarks
2010-09-23	Sax1	A	0	0	0	20	-9999	NA	No remarks	No remarks
2010-09-23	Sax1	B	0	2	0	20	-9999	NA	Rime covering	No remarks
2010-09-23	Sax1	C	0	0	0	23	-9999	NA	Rime covering	No remarks
2010-09-23	Sax2	D	0	0	2	12	-9999	NA	No remarks	No remarks
2010-09-23	Sax3	A	0	0	0	58	-9999	NA	some broken	No remarks
2010-09-23	Sax3	B	0	0	0	72	-9999	NA	No remarks	No remarks
2010-09-23	Sax3	C	0	2	1	57	-9999	NA	No remarks	No remarks
2010-09-23	Sax1	D	0	0	0	50	-9999	NA	Rime covering	No remarks
2010-09-23	Sax2	A	0	0	0	11	-9999	NA	some broken	No remarks
2010-09-23	Sax2	B	0	0	0	5	-9999	NA	No remarks	No remarks
2010-09-23	Sax2	C	0	0	0	23	-9999	NA	No remarks	No remarks
2010-09-23	Sax3	D	0	0	0	47	-9999	NA	No remarks	No remarks
2011-05-20	Sax2	A	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax2	B	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax2	C	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax2	D	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax1	A	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax1	B	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax1	C	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax1	D	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax3	A	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax3	B	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax3	C	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-20	Sax3	D	0	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax1	A	0	6	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax1	B	1	3	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax1	C	7	25	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax1	D	0	20	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax3	A	38	1	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax3	B	47	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax3	C	43	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax3	D	35	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax2	A	11	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax2	B	4	0	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax2	C	0	2	0	0	-9999	NA	No remarks	No remarks
2011-05-27	Sax2	D	18	1	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax2	B	0	7	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax2	C	9	62	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax2	D	11	74	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax3	A	4	160	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax1	A	0	14	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax1	B	0	8	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax1	C	1	50	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax1	D	0	28	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax2	A	1	20	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax3	B	7	98	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax3	C	16	75	0	0	-9999	NA	No remarks	No remarks
2011-06-03	Sax3	D	2	56	0	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax1	A	1	12	10	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax1	B	-9999	-9999	-9999	-9999	5	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax1	B	0	1	4	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax1	C	-9999	-9999	-9999	-9999	57	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax2	A	0	20	7	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax2	B	-9999	-9999	-9999	-9999	16	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax2	B	0	15	1	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax2	C	-9999	-9999	-9999	-9999	89	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax2	C	0	68	21	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax3	B	-9999	-9999	-9999	-9999	154	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax3	B	0	147	7	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax3	C	-9999	-9999	-9999	-9999	149	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax3	C	0	139	10	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax1	A	-9999	-9999	-9999	-9999	23	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax1	C	0	15	42	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax1	D	-9999	-9999	-9999	-9999	23	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax1	D	0	0	23	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax2	A	-9999	-9999	-9999	-9999	27	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax2	D	-9999	-9999	-9999	-9999	102	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax2	D	0	74	28	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax3	A	-9999	-9999	-9999	-9999	175	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax3	A	0	138	37	0	-9999	NA	No remarks	No remarks
2011-06-10	Sax3	D	-9999	-9999	-9999	-9999	62	TOTALCOUNT	No remarks	No remarks
2011-06-10	Sax3	D	0	45	17	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax1	C	0	3	48	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax1	D	0	1	13	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax2	A	0	4	17	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax2	B	0	5	11	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax3	C	0	22	28	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax3	D	0	5	45	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax1	A	0	0	14	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax1	B	0	0	5	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax2	C	0	6	44	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax2	D	0	16	44	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax3	A	0	16	36	0	-9999	NA	No remarks	No remarks
2011-06-17	Sax3	B	0	26	24	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax1	A	0	0	13	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax1	B	0	0	6	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax1	C	0	0	26	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax2	D	0	0	56	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax3	A	0	0	61	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax3	B	0	1	53	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax1	D	0	0	18	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax2	A	0	0	15	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax2	B	0	0	11	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax2	C	0	0	72	0	-9999	NA	No remarks	No remarks
2011-06-24	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax1	D	0	0	13	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax2	A	0	0	19	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax2	B	0	0	9	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax2	C	0	0	61	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax1	A	0	0	15	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax1	B	0	0	6	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax1	C	0	0	37	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax3	A	0	0	60	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax3	B	0	0	61	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-01	Sax3	D	0	0	56	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax1	A	0	0	13	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax1	B	0	0	3	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax1	C	0	0	24	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax1	D	0	0	11	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax3	B	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax2	A	0	0	12	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax2	B	0	0	7	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-08	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2011-07-15	Sax2	A	0	0	2	50	-9999	NA	No remarks	No remarks
2011-07-15	Sax2	B	0	0	5	8	-9999	NA	No remarks	No remarks
2011-07-15	Sax2	C	0	0	7	15	-9999	NA	No remarks	No remarks
2011-07-15	Sax2	D	0	2	8	61	-9999	NA	No remarks	No remarks
2011-07-15	Sax1	A	0	0	26	68	-9999	NA	No remarks	No remarks
2011-07-15	Sax1	B	0	0	2	0	-9999	NA	No remarks	No remarks
2011-07-15	Sax1	C	0	0	4	39	-9999	NA	No remarks	No remarks
2011-07-15	Sax1	D	0	0	1	50	-9999	NA	No remarks	No remarks
2011-07-15	Sax3	A	0	0	74	0	-9999	NA	No remarks	No remarks
2011-07-15	Sax3	B	0	0	42	0	-9999	NA	No remarks	No remarks
2011-07-15	Sax3	C	0	1	31	0	-9999	NA	No remarks	No remarks
2011-07-15	Sax3	D	0	0	15	0	-9999	NA	No remarks	No remarks
2011-07-22	Sax1	B	0	0	1	2	-9999	NA	No remarks	No remarks
2011-07-22	Sax1	C	0	0	7	8	-9999	NA	No remarks	No remarks
2011-07-22	Sax1	D	0	0	2	4	-9999	NA	No remarks	No remarks
2011-07-22	Sax2	A	0	0	6	7	-9999	NA	No remarks	No remarks
2011-07-22	Sax3	B	0	0	92	0	-9999	NA	No remarks	No remarks
2011-07-22	Sax3	C	0	0	51	7	-9999	NA	No remarks	No remarks
2011-07-22	Sax3	D	0	0	34	2	-9999	NA	No remarks	No remarks
2011-07-22	Sax1	A	0	0	0	11	-9999	NA	No remarks	No remarks
2011-07-22	Sax2	B	0	0	7	5	-9999	NA	No remarks	No remarks
2011-07-22	Sax2	C	0	0	24	25	-9999	NA	No remarks	No remarks
2011-07-22	Sax2	D	0	0	29	36	-9999	NA	No remarks	No remarks
2011-07-22	Sax3	A	0	0	57	17	-9999	NA	No remarks	No remarks
2011-07-29	Sax1	A	0	0	2	10	-9999	NA	No remarks	No remarks
2011-07-29	Sax2	B	0	0	3	4	-9999	NA	No remarks	No remarks
2011-07-29	Sax2	C	0	0	7	33	-9999	NA	No remarks	No remarks
2011-07-29	Sax2	D	0	0	22	29	-9999	NA	No remarks	No remarks
2011-07-29	Sax3	A	0	0	14	39	-9999	NA	No remarks	No remarks
2011-07-29	Sax1	B	0	0	2	1	-9999	NA	No remarks	No remarks
2011-07-29	Sax1	C	0	0	12	9	-9999	NA	No remarks	No remarks
2011-07-29	Sax1	D	0	0	1	14	-9999	NA	No remarks	No remarks
2011-07-29	Sax2	A	0	0	6	7	-9999	NA	No remarks	No remarks
2011-07-29	Sax3	B	0	0	15	39	-9999	NA	No remarks	No remarks
2011-07-29	Sax3	C	1	0	15	40	-9999	NA	No remarks	No remarks
2011-07-29	Sax3	D	0	0	6	40	-9999	NA	No remarks	No remarks
2011-08-05	Sax1	C	0	0	16	4	-9999	NA	No remarks	No remarks
2011-08-05	Sax1	D	0	0	7	1	-9999	NA	No remarks	No remarks
2011-08-05	Sax2	A	0	0	1	17	-9999	NA	No remarks	No remarks
2011-08-05	Sax2	B	0	0	1	7	-9999	NA	No remarks	No remarks
2011-08-05	Sax3	C	0	1	5	49	-9999	NA	No remarks	No remarks
2011-08-05	Sax3	D	0	0	4	40	-9999	NA	No remarks	No remarks
2011-08-05	Sax1	A	0	0	2	11	-9999	NA	No remarks	No remarks
2011-08-05	Sax1	B	0	0	2	2	-9999	NA	No remarks	No remarks
2011-08-05	Sax2	C	0	0	6	59	-9999	NA	No remarks	No remarks
2011-08-05	Sax2	D	0	0	1	80	-9999	NA	No remarks	No remarks
2011-08-05	Sax3	A	0	0	4	58	-9999	NA	No remarks	No remarks
2011-08-05	Sax3	B	0	0	1	55	-9999	NA	No remarks	No remarks
2011-08-12	Sax1	A	0	0	2	11	-9999	NA	No remarks	No remarks
2011-08-12	Sax1	B	0	0	0	3	-9999	NA	No remarks	No remarks
2011-08-12	Sax2	C	0	0	4	48	-9999	NA	No remarks	No remarks
2011-08-12	Sax2	D	0	0	0	51	-9999	NA	No remarks	No remarks
2011-08-12	Sax3	A	0	0	4	52	-9999	NA	No remarks	No remarks
2011-08-12	Sax3	B	0	0	2	50	-9999	NA	No remarks	No remarks
2011-08-12	Sax3	C	0	0	8	47	-9999	NA	No remarks	No remarks
2011-08-12	Sax1	C	0	0	1	13	-9999	NA	No remarks	No remarks
2011-08-12	Sax1	D	0	0	3	15	-9999	NA	No remarks	No remarks
2011-08-12	Sax2	A	0	0	2	17	-9999	NA	No remarks	No remarks
2011-08-12	Sax2	B	0	0	2	14	-9999	NA	No remarks	No remarks
2011-08-12	Sax3	D	0	0	3	37	-9999	NA	No remarks	No remarks
2011-08-18	Sax1	D	0	0	4	9	-9999	NA	No remarks	No remarks
2011-08-18	Sax2	A	0	0	0	13	-9999	NA	No remarks	No remarks
2011-08-18	Sax2	B	0	0	1	8	-9999	NA	No remarks	No remarks
2011-08-18	Sax2	C	0	0	0	44	-9999	NA	No remarks	No remarks
2011-08-18	Sax3	D	0	0	3	33	-9999	NA	No remarks	No remarks
2011-08-18	Sax1	A	0	0	1	10	-9999	NA	No remarks	No remarks
2011-08-18	Sax1	B	0	0	0	3	-9999	NA	No remarks	No remarks
2011-08-18	Sax1	C	0	0	4	13	-9999	NA	No remarks	No remarks
2011-08-18	Sax2	D	0	0	2	50	-9999	NA	No remarks	No remarks
2011-08-18	Sax3	A	0	0	3	49	-9999	NA	No remarks	No remarks
2011-08-18	Sax3	B	0	0	3	50	-9999	NA	No remarks	No remarks
2011-08-18	Sax3	C	2	0	8	52	-9999	NA	No remarks	No remarks
2011-08-26	Sax1	A	0	0	0	2	-9999	NA	No remarks	No remarks
2011-08-26	Sax1	B	0	0	0	1	-9999	NA	No remarks	No remarks
2011-08-26	Sax1	C	0	0	1	9	-9999	NA	No remarks	No remarks
2011-08-26	Sax2	D	0	0	0	76	-9999	NA	No remarks	No remarks
2011-08-26	Sax1	D	0	0	0	0	-9999	NA	Empty	No remarks
2011-08-26	Sax2	A	0	0	0	6	-9999	NA	No remarks	No remarks
2011-08-26	Sax2	B	0	0	0	5	-9999	NA	No remarks	No remarks
2011-08-26	Sax2	C	0	0	0	31	-9999	NA	No remarks	No remarks
2011-08-27	Sax3	A	3	0	0	49	-9999	NA	No remarks	No remarks
2011-08-27	Sax3	B	2	0	0	52	-9999	NA	No remarks	No remarks
2011-08-27	Sax3	C	3	4	0	44	-9999	NA	New buds	No remarks
2011-08-27	Sax3	D	0	0	0	38	-9999	NA	No remarks	No remarks
2011-09-02	Sax2	A	0	0	0	12	-9999	NA	No remarks	No remarks
2011-09-02	Sax2	B	0	0	0	7	-9999	NA	No remarks	No remarks
2011-09-02	Sax2	C	0	0	0	58	-9999	NA	No remarks	No remarks
2011-09-02	Sax2	D	0	0	0	60	-9999	NA	No remarks	No remarks
2011-09-02	Sax1	A	0	0	0	12	-9999	NA	No remarks	No remarks
2011-09-02	Sax1	B	0	0	0	2	-9999	NA	No remarks	No remarks
2011-09-02	Sax1	C	0	0	0	2	-9999	NA	No remarks	No remarks
2011-09-02	Sax1	D	0	0	0	1	-9999	NA	No remarks	No remarks
2011-09-02	Sax3	A	2	0	0	50	-9999	NA	No remarks	No remarks
2011-09-02	Sax3	B	0	0	0	54	-9999	NA	No remarks	No remarks
2011-09-02	Sax3	C	3	5	0	45	-9999	NA	No remarks	No remarks
2011-09-02	Sax3	D	0	0	0	35	-9999	NA	No remarks	No remarks
2011-09-09	Sax1	A	0	0	0	9	-9999	NA	No remarks	No remarks
2011-09-09	Sax1	B	0	0	0	3	-9999	NA	No remarks	No remarks
2011-09-09	Sax1	C	0	0	0	24	-9999	NA	No remarks	No remarks
2011-09-09	Sax1	D	0	0	0	10	-9999	NA	No remarks	No remarks
2011-09-09	Sax3	B	0	0	0	51	-9999	NA	No remarks	No remarks
2011-09-09	Sax3	C	3	2	3	44	-9999	NA	No remarks	No remarks
2011-09-09	Sax3	D	0	0	0	11	-9999	NA	No remarks	No remarks
2011-09-09	Sax2	A	0	0	0	22	-9999	NA	No remarks	No remarks
2011-09-09	Sax2	B	0	0	0	6	-9999	NA	No remarks	No remarks
2011-09-09	Sax2	C	0	0	0	48	-9999	NA	No remarks	No remarks
2011-09-09	Sax2	D	0	0	0	61	-9999	NA	No remarks	No remarks
2011-09-09	Sax3	A	3	0	0	36	-9999	NA	New buds	No remarks
2011-09-16	Sax3	A	3	0	0	49	-9999	NA	No remarks	No remarks
2011-09-16	Sax3	B	0	0	0	72	-9999	NA	No remarks	No remarks
2011-09-16	Sax3	C	3	2	0	57	-9999	NA	No remarks	No remarks
2011-09-16	Sax3	D	0	0	0	35	-9999	NA	No remarks	No remarks
2012-06-03	Sax1	B	1	3	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax1	C	8	1	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax1	D	4	0	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax2	A	0	4	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax1	A	1	0	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax2	B	2	5	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax2	C	3	29	0	0	-9999	NA	No remarks	No remarks
2012-06-03	Sax2	D	0	14	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax1	A	1	3	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax1	B	-9999	-9999	-9999	-9999	6	TOTALCOUNT	No remarks	No remarks
2012-06-10	Sax1	B	0	6	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax1	C	-9999	-9999	-9999	-9999	18	TOTALCOUNT	No remarks	No remarks
2012-06-10	Sax2	C	0	44	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax2	D	0	16	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax3	A	31	0	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax3	B	1	0	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax1	A	-9999	-9999	-9999	-9999	4	TOTALCOUNT	No remarks	No remarks
2012-06-10	Sax1	C	0	18	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax1	D	-9999	-9999	-9999	-9999	27	TOTALCOUNT	No remarks	No remarks
2012-06-10	Sax1	D	0	27	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax2	A	0	12	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax2	B	0	13	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax3	C	20	0	0	0	-9999	NA	No remarks	No remarks
2012-06-10	Sax3	D	7	0	0	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax1	C	0	11	5	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax1	D	0	23	1	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax2	A	0	3	1	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax2	B	0	10	2	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax3	C	4	66	0	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax3	D	0	35	0	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax1	A	0	2	0	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax1	B	0	1	5	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax2	C	0	11	18	0	-9999	NA	No remarks	No remarks
2012-06-17	Sax2	D	0	1	7	0	-9999	NA	No remarks	No remarks
