Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Remarks
2014-06-18	SAL1_140618	SAL1	C	0	7	0	0	96	0	0	96	-9999	No remarks
2014-06-18	SAL1_140618	SAL1	D	0	7	97	3	0	0	100	0	-9999	No remarks
2014-06-18	SAL2_140618	SAL2	A	0	7	100	0	0	0	100	0	-9999	Male buds
2014-06-18	SAL2_140605	SAL2	B	0	7	100	0	0	0	100	0	-9999	Male buds
2014-06-18	SAL3_140618	SAL3	C	0	7	32	0	68	0	0	68	-9999	No remarks
2014-06-18	SAL3_140618	SAL3	D	0	7	48	21	31	0	21	31	-9999	No remarks
2014-06-18	SAL4_140618	SAL4	A	0	7	99	1	0	0	100	0	-9999	Males
2014-06-18	SAL4_140618	SAL4	B	0	7	100	0	0	0	100	0	-9999	Males
2014-06-24	SAL1_140624	SAL1	A	0	8	0	100	0	0	100	0	-9999	No remarks
2014-06-24	SAL1_140624	SAL1	B	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL2_140624	SAL2	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL2_140624	SAL2	D	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL3_140624	SAL3	A	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL3_140624	SAL3	B	0	8	0	20	80	0	20	80	-9999	No remarks
2014-06-24	SAL3_140624	SAL3	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL4_140624	SAL4	D	0	8	0	91	0	0	91	0	-9999	No remarks
2014-06-24	SAL1_140624	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-06-24	SAL1_140624	SAL1	D	0	8	0	100	0	0	100	0	-9999	No remarks
2014-06-24	SAL2_140624	SAL2	A	0	8	1	98	0	0	99	0	-9999	No remarks
2014-06-24	SAL2_140624	SAL2	B	0	8	2	97	0	0	99	0	-9999	No remarks
2014-06-24	SAL3_140624	SAL3	D	0	8	1	50	47	0	50	47	-9999	No remarks
2014-06-24	SAL4_140624	SAL4	A	0	8	0	74	0	0	74	0	-9999	No remarks
2014-06-24	SAL4_140624	SAL4	B	0	8	19	81	0	0	100	0	-9999	No remarks
2014-06-24	SAL4_140624	SAL4	C	0	8	3	73	0	0	76	0	-9999	No remarks
2014-07-02	SAL1_140702	SAL1	A	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL1_140702	SAL1	B	0	0	0	0	100	0	0	100	-9999	No remarks
2014-07-02	SAL1_140702	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-07-02	SAL2_140702	SAL2	D	0	0	0	0	100	0	0	100	-9999	No remarks
2014-07-02	SAL3_140702	SAL3	A	0	0	0	0	100	0	0	100	-9999	No remarks
2014-07-02	SAL3_140702	SAL3	B	0	0	0	17	83	0	17	83	-9999	No remarks
2014-07-02	SAL3_140702	SAL3	C	0	0	0	3	64	0	3	64	-9999	No remarks
2014-07-02	SAL1_140702	SAL1	D	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL2_140702	SAL2	A	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL2_140702	SAL2	B	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL2_140702	SAL2	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-07-02	SAL3_140702	SAL3	D	0	0	0	36	64	0	36	64	-9999	No remarks
2014-07-02	SAL4_140702	SAL4	A	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL4_140702	SAL4	B	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL4_140702	SAL4	C	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-02	SAL4_140702	SAL4	D	0	0	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL1_140708	SAL1	A	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL1_140708	SAL1	B	0	-9999	0	0	100	0	0	100	-9999	No remarks
2014-07-08	SAL1_140708	SAL1	C	0	-9999	0	0	100	0	0	100	-9999	No remarks
2014-07-08	SAL1_140708	SAL1	D	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL3_140708	SAL3	A	0	-9999	0	0	100	0	0	100	-9999	No remarks
2014-07-08	SAL3_140708	SAL3	B	0	-9999	0	17	83	0	17	83	-9999	No remarks
2014-07-08	SAL3_140708	SAL3	C	0	-9999	0	3	97	0	3	97	-9999	No remarks
2014-07-08	SAL3_140708	SAL3	D	0	-9999	0	36	64	0	36	64	-9999	No remarks
2014-07-08	SAL2_140708	SAL2	A	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL2_140708	SAL2	B	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL2_140708	SAL2	C	0	-9999	0	0	100	0	0	100	-9999	No remarks
2014-07-08	SAL2_140708	SAL2	D	0	-9999	0	0	100	0	0	100	-9999	No remarks
2014-07-08	SAL4_140708	SAL4	A	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL4_140708	SAL4	B	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL4_140708	SAL4	C	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL4_140708	SAL4	D	0	-9999	0	100	0	0	100	0	-9999	No remarks
2014-07-08	SAL1_140708	SAL1	A	0	-9999	0	193	55	0	193	55	248	Total count
2014-07-08	SAL1_140708	SAL1	B	0	-9999	0	0	181	0	0	181	181	Total count
2014-07-08	SAL2_140708	SAL2	C	0	-9999	0	0	733	0	0	733	733	Total count
2014-07-08	SAL2_140708	SAL2	D	0	-9999	0	0	310	0	0	310	310	Total count
2014-07-08	SAL3_140708	SAL3	A	0	-9999	0	42	430	0	42	430	472	Total count
2014-07-08	SAL3_140708	SAL3	B	0	-9999	0	18	386	0	18	386	404	Total count
2014-07-08	SAL4_140708	SAL4	C	0	-9999	0	731	0	0	731	0	731	Total count
2014-07-08	SAL4_140708	SAL4	D	0	-9999	0	603	0	0	603	0	603	Total count
2014-07-08	SAL1_140708	SAL1	C	0	-9999	0	0	197	0	0	197	197	Total count
2014-07-08	SAL1_140708	SAL1	D	0	-9999	0	293	0	0	293	0	293	Total count
2014-07-08	SAL2_140708	SAL2	A	0	-9999	0	251	0	0	251	0	251	Total count
2014-07-08	SAL2_140708	SAL2	B	0	-9999	0	326	0	0	326	0	326	Total count
2014-07-08	SAL3_140708	SAL3	C	0	-9999	0	3	130	0	3	130	133	Total count
2014-07-08	SAL3_140708	SAL3	D	0	-9999	0	83	148	0	83	148	231	Total count
2014-07-08	SAL4_140708	SAL4	A	0	-9999	0	326	0	0	326	0	326	Total count
2014-07-08	SAL4_140708	SAL4	B	0	-9999	0	344	0	0	344	0	344	Total count
2014-07-18	SAL1_140718	SAL1	A	0	4	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL1_140718	SAL1	B	0	4	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL1_140718	SAL1	C	0	4	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL1_140718	SAL1	D	0	4	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL3_140718	SAL3	B	0	5	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL3_140718	SAL3	C	0	5	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL3_140718	SAL3	D	0	5	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL4_140718	SAL4	A	0	6	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL2_140718	SAL2	A	0	4	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL2_140718	SAL2	B	0	4	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL2_140718	SAL2	C	0	4	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL2_140718	SAL2	D	0	4	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL3_140718	SAL3	A	0	5	0	0	100	0	0	100	-9999	No remarks
2014-07-18	SAL4_140718	SAL4	B	0	6	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL4_140718	SAL4	C	0	6	0	100	0	0	100	0	-9999	No remarks
2014-07-18	SAL4_140718	SAL4	D	0	6	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL1_140723	SAL1	B	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL1_140723	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL1_140723	SAL1	D	0	8	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL2_140723	SAL2	A	0	8	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL3_140723	SAL3	B	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL3_140723	SAL3	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL3_140723	SAL3	D	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL4_140723	SAL4	A	0	7	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL4_140723	SAL4	B	0	7	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL1_140723	SAL1	A	0	8	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL2_140723	SAL2	B	0	8	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL2_140723	SAL2	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL2_140723	SAL2	D	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL3_140723	SAL3	A	0	8	0	0	100	0	0	100	-9999	No remarks
2014-07-23	SAL4_140723	SAL4	C	0	7	0	100	0	0	100	0	-9999	No remarks
2014-07-23	SAL4_140723	SAL4	D	0	7	0	100	0	0	100	0	-9999	No remarks
2014-07-28	SAL1_140728	SAL1	C	0	3	0	0	100	0	0	100	-9999	No remarks
2014-07-28	SAL1_140728	SAL1	D	0	3	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL2_140728	SAL2	A	0	3	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL2_140728	SAL2	B	0	3	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL3_140728	SAL3	C	0	1	0	0	100	0	0	100	-9999	No remarks
2014-07-28	SAL3_140728	SAL3	D	0	1	0	0	100	0	0	100	-9999	No remarks
2014-07-28	SAL4_140728	SAL4	A	0	1	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL4_140728	SAL4	B	0	1	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL1_140728	SAL1	A	0	3	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL1_140728	SAL1	B	0	3	0	0	100	0	0	100	-9999	No remarks
2014-07-28	SAL2_140728	SAL2	C	0	3	0	0	98	2	0	100	-9999	No remarks
2014-07-28	SAL2_140728	SAL2	D	0	3	0	0	98	2	0	100	-9999	No remarks
2014-07-28	SAL3_140728	SAL3	A	0	1	0	0	100	0	0	100	-9999	No remarks
2014-07-28	SAL3_140728	SAL3	B	0	1	0	0	94	0	0	94	-9999	Senescent males
2014-07-28	SAL4_140728	SAL4	C	0	1	0	0	0	0	0	0	-9999	No remarks
2014-07-28	SAL4_140728	SAL4	D	0	1	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL1_140805	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL1_140805	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL2_140805	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL2_140805	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL2_140805	SAL2	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL3_140805	SAL3	D	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL4_140805	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL4_140805	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL4_140805	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL1_140805	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-05	SAL1_140805	SAL1	B	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL2_140805	SAL2	D	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL3_140805	SAL3	A	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL3_140805	SAL3	B	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL3_140805	SAL3	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-05	SAL4_140805	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL1_140812	SAL1	D	0	4	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL2_140812	SAL2	A	0	4	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL2_140812	SAL2	B	0	4	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL2_140812	SAL2	C	0	4	0	0	98	2	0	100	-9999	No remarks
2014-08-12	SAL3_140812	SAL3	D	0	7	0	0	99	1	0	100	-9999	No remarks
2014-08-12	SAL4_140812	SAL4	A	0	7	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL4_140812	SAL4	B	0	7	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL4_140812	SAL4	C	0	7	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL4_140812	SAL4	D	0	7	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL1_140812	SAL1	A	0	4	0	0	0	0	0	0	-9999	No remarks
2014-08-12	SAL1_140812	SAL1	B	0	4	0	0	98	2	0	100	-9999	No remarks
2014-08-12	SAL1_140812	SAL1	C	0	4	0	0	100	0	0	100	-9999	No remarks
2014-08-12	SAL2_140812	SAL2	D	0	4	0	0	91	9	0	100	-9999	No remarks
2014-08-12	SAL3_140812	SAL3	A	0	7	0	0	99	1	0	100	-9999	No remarks
2014-08-12	SAL3_140812	SAL3	B	0	7	0	0	100	0	0	100	-9999	No remarks
2014-08-12	SAL3_140812	SAL3	C	0	7	0	0	97	3	0	100	-9999	No remarks
2014-08-18	SAL2_140818	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL2_140818	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL2_140818	SAL2	C	0	8	0	0	99	1	0	100	-9999	No remarks
2014-08-18	SAL2_140818	SAL2	D	0	8	0	0	89	11	0	100	-9999	No remarks
2014-08-18	SAL4_140818	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL4_140818	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL4_140818	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL4_140818	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL1_140818	SAL1	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL1_140818	SAL1	B	0	8	0	0	97	3	0	100	-9999	No remarks
2014-08-18	SAL1_140818	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-08-18	SAL1_140818	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-08-18	SAL3_140818	SAL3	A	0	8	0	0	97	3	0	100	-9999	No remarks
2014-08-18	SAL3_140818	SAL3	B	0	8	0	0	100	0	0	100	-9999	No remarks
2014-08-18	SAL3_140818	SAL3	C	0	8	0	0	99	1	0	100	-9999	No remarks
2014-08-18	SAL3_140818	SAL3	D	0	8	0	0	99	1	0	100	-9999	No remarks
2014-08-25	SAL2_140825	SAL2	B	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL2_140825	SAL2	C	0	0	0	0	86	14	0	100	-9999	No remarks
2014-08-25	SAL2_140825	SAL2	D	0	0	0	0	84	16	0	100	-9999	No remarks
2014-08-25	SAL3_140825	SAL3	A	0	0	0	0	93	7	0	100	-9999	No remarks
2014-08-25	SAL4_140825	SAL4	B	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL4_140825	SAL4	C	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL4_140825	SAL4	D	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL1_140825	SAL1	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL1_140825	SAL1	B	0	0	0	0	97	3	0	100	-9999	No remarks
2014-08-25	SAL1_140825	SAL1	C	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-25	SAL1_140825	SAL1	D	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL2_140825	SAL2	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-08-25	SAL3_140825	SAL3	B	0	0	0	0	100	0	0	100	-9999	No remarks
2014-08-25	SAL3_140825	SAL3	C	0	0	0	0	93	7	0	100	-9999	No remarks
2014-08-25	SAL3_140825	SAL3	D	0	0	0	0	90	10	0	100	-9999	No remarks
2014-08-25	SAL4_140825	SAL4	A	0	0	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL1_140902	SAL1	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL2_140902	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL2_140902	SAL2	C	0	8	0	0	83	17	0	100	-9999	No remarks
2014-09-02	SAL2_140902	SAL2	D	0	8	0	0	82	18	0	100	-9999	No remarks
2014-09-02	NA	SAL3	A	0	8	0	0	94	6	0	100	-9999	No remarks
2014-09-02	SAL4_140902	SAL4	C	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL4_140902	SAL4	D	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL1_140902	SAL1	B	0	8	0	0	97	3	0	100	-9999	No remarks
2014-09-02	SAL1_140902	SAL1	C	0	8	0	0	100	0	0	100	-9999	No remarks
2014-09-02	SAL1_140902	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL2_140902	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-02	NA	SAL3	B	0	8	0	0	98	2	0	100	-9999	No remarks
2014-09-02	NA	SAL3	C	0	8	0	0	80	20	0	100	-9999	No remarks
2014-09-02	NA	SAL3	D	0	8	0	0	88	12	0	100	-9999	No remarks
2014-09-02	SAL4_140902	SAL4	A	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-02	SAL4_140902	SAL4	B	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL1_140909	SAL1	A	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL1_140909	SAL1	B	0	1	0	0	92	8	0	100	-9999	No remarks
2014-09-09	SAL2_140909	SAL2	C	0	1	0	0	79	21	0	100	-9999	No remarks
2014-09-09	SAL2_140909	SAL2	D	0	1	0	0	55	45	0	100	-9999	No remarks
2014-09-09	SAL3_140909	SAL3	A	0	1	0	0	98	2	0	100	-9999	No remarks
2014-09-09	SAL3_140909	SAL3	B	0	1	0	0	100	0	0	100	-9999	No remarks
2014-09-09	SAL4_140909	SAL4	C	0	3	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL4_140909	SAL4	D	0	3	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL1_140909	SAL1	C	0	1	0	0	100	0	0	100	-9999	No remarks
2014-09-09	SAL1_140909	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL2_140909	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL2_140909	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL3_140909	SAL3	C	0	1	0	0	95	5	0	100	-9999	No remarks
2014-09-09	SAL3_140909	SAL3	D	0	1	0	0	92	8	0	100	-9999	No remarks
2014-09-09	SAL4_140909	SAL4	A	0	3	0	0	0	0	0	0	-9999	No remarks
2014-09-09	SAL4_140909	SAL4	B	0	3	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL1_140916	SAL1	A	0	1	0	0	0	35	0	35	-9999	No remarks
2014-09-16	SAL1_140916	SAL1	B	0	1	0	0	89	11	0	100	-9999	No remarks
2014-09-16	SAL2_140916	SAL2	D	0	1	0	0	38	62	0	100	-9999	No remarks
2014-09-16	SAL3_140916	SAL3	A	0	3	0	0	89	11	0	100	-9999	No remarks
2014-09-16	SAL3_140916	SAL3	B	0	3	0	0	74	26	0	100	-9999	No remarks
2014-09-16	SAL3_140916	SAL3	C	0	3	0	0	68	32	0	100	-9999	No remarks
2014-09-16	SAL4_140916	SAL4	D	0	5	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL1_140916	SAL1	C	0	1	0	0	98	2	0	100	-9999	No remarks
2014-09-16	SAL1_140916	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL2_140916	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL2_140916	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL2_140916	SAL2	C	0	1	0	0	85	15	0	100	-9999	No remarks
2014-09-16	SAL3_140916	SAL3	D	0	3	0	0	50	45	0	95	-9999	No remarks
2014-09-16	SAL4_140916	SAL4	A	0	5	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL4_140916	SAL4	B	0	5	0	0	0	0	0	0	-9999	No remarks
2014-09-16	SAL4_140916	SAL4	C	0	5	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL1_140926	SAL1	A	0	1	0	0	0	35	0	35	-9999	No remarks
2014-09-26	SAL1_140926	SAL1	B	0	1	0	0	2	98	0	100	-9999	No remarks
2014-09-26	SAL1_140926	SAL1	C	0	1	0	0	60	40	0	100	-9999	No remarks
2014-09-26	SAL2_140926	SAL2	D	0	1	0	0	1	99	0	100	-9999	No remarks
2014-09-26	SAL3_140926	SAL3	A	0	2	0	0	61	39	0	100	-9999	No remarks
2014-09-26	SAL3_140926	SAL3	B	0	2	0	0	0	100	0	100	-9999	No remarks
2014-09-26	SAL3_140926	SAL3	C	0	2	0	0	2	98	0	100	-9999	No remarks
2014-09-26	SAL3_140926	SAL3	D	0	2	0	0	22	78	0	100	-9999	No remarks
2014-09-26	SAL1_140926	SAL1	D	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL2_140926	SAL2	A	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL2_140926	SAL2	B	0	1	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL2_140926	SAL2	C	0	1	0	0	6	94	0	100	-9999	No remarks
2014-09-26	SAL4_140926	SAL4	A	0	2	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL4_140926	SAL4	B	0	2	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL4_140926	SAL4	C	0	2	0	0	0	0	0	0	-9999	No remarks
2014-09-26	SAL4_140926	SAL4	D	0	2	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL1_140930	SAL1	A	0	6	0	0	0	35	0	35	-9999	No remarks
2014-09-30	SAL1_140930	SAL1	B	0	6	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL1_140930	SAL1	C	0	6	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL1_140930	SAL1	D	0	6	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL3_140930	SAL3	A	0	8	0	0	1	99	0	100	-9999	No remarks
2014-09-30	SAL3_140930	SAL3	B	0	8	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL3_140930	SAL3	C	0	8	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL3_140930	SAL3	D	0	8	0	0	7	93	0	100	-9999	No remarks
2014-09-30	SAL2_140930	SAL2	A	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL2_140930	SAL2	B	0	7	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL2_140930	SAL2	C	0	7	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL2_140930	SAL2	D	0	7	0	0	0	100	0	100	-9999	No remarks
2014-09-30	SAL4_140930	SAL4	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL4_140930	SAL4	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL4_140930	SAL4	C	0	8	0	0	0	0	0	0	-9999	No remarks
2014-09-30	SAL4_140930	SAL4	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL1_141014	SAL1	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL1_141014	SAL1	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL1_141014	SAL1	C	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL1_141014	SAL1	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL2_141014	SAL2	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL3_141014	SAL3	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL3_141014	SAL3	C	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL3_141014	SAL3	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL4_141014	SAL4	A	0	4	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL2_141014	SAL2	B	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL2_141014	SAL2	C	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL2_141014	SAL2	D	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL3_141014	SAL3	A	0	8	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL4_141014	SAL4	B	0	4	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL4_141014	SAL4	C	0	4	0	0	0	0	0	0	-9999	No remarks
2014-10-14	SAL4_141014	SAL4	D	0	4	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL1_150617	SAL1	B	100	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SAL1_150617	SAL1	C	100	5	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SAL1_150617	SAL1	D	50	5	0	0	0	0	0	0	-9999	No remarks
2015-06-17	NA	SAL2	A	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SAL3_150617	SAL3	C	0	1	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL3_150617	SAL3	D	0	1	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL4_150617	SAL4	A	0	1	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL4_150617	SAL4	B	0	1	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL1_150617	SAL1	A	75	5	0	0	0	0	0	0	-9999	No remarks
2015-06-17	NA	SAL2	B	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SAL2	C	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	NA	SAL2	D	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	No remarks
2015-06-17	SAL3_150617	SAL3	A	0	1	0	0	0	0	0	0	-9999	No remarks
2015-06-17	SAL3_150617	SAL3	B	10	1	0	0	0	0	0	0	-9999	No NDVI, Small buds, but not possible to see if they become leaves or males/females
